Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
NE;BA;SANTO ANTONIO DE JESUS;PORTAL DA ILHA DISTRIBUIDORA DE COMBUSTIVEIS LTDA.; 03.241.553/0001-24;RODOVIA FERRY BOAT - BA 45 - KM 03;S/N;CASA;SANTA TEREZINHA;44570-535;ETANOL;01/07/2020;3,09;2,77;R$ / litro;RAIZEN
NE;BA;SANTO ANTONIO DE JESUS;PORTAL DA ILHA DISTRIBUIDORA DE COMBUSTIVEIS LTDA.; 03.241.553/0001-24;RODOVIA FERRY BOAT - BA 45 - KM 03;S/N;CASA;SANTA TEREZINHA;44570-535;DIESEL;01/07/2020;3,13;2,85;R$ / litro;RAIZEN
NE;BA;SANTO ANTONIO DE JESUS;PORTAL DA ILHA DISTRIBUIDORA DE COMBUSTIVEIS LTDA.; 03.241.553/0001-24;RODOVIA FERRY BOAT - BA 45 - KM 03;S/N;CASA;SANTA TEREZINHA;44570-535;DIESEL S10;01/07/2020;3,19;2,91;R$ / litro;RAIZEN
NE;BA;SENHOR DO BONFIM;OK COMBUSTIVEIS E LUBRIFICANTES LTDA; 05.149.903/0002-33;RODOVIA BR 407;S/N;KM 127 RODOVIA LOMANTO JUNIOR;BR 407 KM 127;48970-000;GASOLINA;01/07/2020;4,479;3,7054;R$ / litro;BRANCA
NE;BA;SENHOR DO BONFIM;OK COMBUSTIVEIS E LUBRIFICANTES LTDA; 05.149.903/0002-33;RODOVIA BR 407;S/N;KM 127 RODOVIA LOMANTO JUNIOR;BR 407 KM 127;48970-000;ETANOL;01/07/2020;3,45;2,57;R$ / litro;BRANCA
NE;BA;SENHOR DO BONFIM;OK COMBUSTIVEIS E LUBRIFICANTES LTDA; 05.149.903/0002-33;RODOVIA BR 407;S/N;KM 127 RODOVIA LOMANTO JUNIOR;BR 407 KM 127;48970-000;DIESEL;01/07/2020;3,249;2,6822;R$ / litro;BRANCA
NE;BA;SENHOR DO BONFIM;AUTO POSTO VALE LTDA; 34.119.792/0003-00;RUA BARAO DO COTEGIPE;410;TERREO;CENTRO;48970-000;GASOLINA;01/07/2020;4,49;3,76;R$ / litro;IPIRANGA
NE;BA;SENHOR DO BONFIM;AUTO POSTO VALE LTDA; 34.119.792/0003-00;RUA BARAO DO COTEGIPE;410;TERREO;CENTRO;48970-000;ETANOL;01/07/2020;3,49;2,73;R$ / litro;IPIRANGA
NE;BA;SENHOR DO BONFIM;AUTO POSTO VALE LTDA; 34.119.792/0003-00;RUA BARAO DO COTEGIPE;410;TERREO;CENTRO;48970-000;DIESEL;01/07/2020;3,49;2,8813;R$ / litro;IPIRANGA
NE;BA;SENHOR DO BONFIM;AUTO POSTO VALE LTDA; 34.119.792/0003-00;RUA BARAO DO COTEGIPE;410;TERREO;CENTRO;48970-000;DIESEL S10;01/07/2020;3,59;2,92;R$ / litro;IPIRANGA
NE;BA;SENHOR DO BONFIM;POSTO ITAMARATY COMERCIO E REPRESENTACOES LTDA; 14.271.795/0001-87;AVENIDA DO CONTORNO;72;TERREO;CENTRO;48970-000;GASOLINA;01/07/2020;4,49;3,7528;R$ / litro;IPIRANGA
NE;BA;SENHOR DO BONFIM;POSTO ITAMARATY COMERCIO E REPRESENTACOES LTDA; 14.271.795/0001-87;AVENIDA DO CONTORNO;72;TERREO;CENTRO;48970-000;ETANOL;01/07/2020;3,49;2,7229;R$ / litro;IPIRANGA
NE;BA;SENHOR DO BONFIM;POSTO ITAMARATY COMERCIO E REPRESENTACOES LTDA; 14.271.795/0001-87;AVENIDA DO CONTORNO;72;TERREO;CENTRO;48970-000;DIESEL;01/07/2020;3,49;;R$ / litro;IPIRANGA
NE;BA;SENHOR DO BONFIM;POSTO ITAMARATY COMERCIO E REPRESENTACOES LTDA; 14.271.795/0001-87;AVENIDA DO CONTORNO;72;TERREO;CENTRO;48970-000;DIESEL S10;01/07/2020;3,59;2,674;R$ / litro;IPIRANGA
NE;BA;SENHOR DO BONFIM;ESMERALDA COMERCIAL DERIVADOS DE PETROLEOS LTDA; 42.012.021/0001-77;AVENIDA ANTONIO CARLOS MAGALHAES;30;;SANTOS DUMONT;48970-000;GASOLINA;01/07/2020;4,48;3,6833;R$ / litro;BRANCA
NE;BA;SENHOR DO BONFIM;ESMERALDA COMERCIAL DERIVADOS DE PETROLEOS LTDA; 42.012.021/0001-77;AVENIDA ANTONIO CARLOS MAGALHAES;30;;SANTOS DUMONT;48970-000;ETANOL;01/07/2020;3,45;2,71;R$ / litro;BRANCA
NE;BA;SENHOR DO BONFIM;ESMERALDA COMERCIAL DERIVADOS DE PETROLEOS LTDA; 42.012.021/0001-77;AVENIDA ANTONIO CARLOS MAGALHAES;30;;SANTOS DUMONT;48970-000;DIESEL;01/07/2020;3,49;2,696;R$ / litro;BRANCA
NE;BA;SENHOR DO BONFIM;ESMERALDA COMERCIAL DERIVADOS DE PETROLEOS LTDA; 42.012.021/0001-77;AVENIDA ANTONIO CARLOS MAGALHAES;30;;SANTOS DUMONT;48970-000;DIESEL S10;01/07/2020;3,58;2,873;R$ / litro;BRANCA
NE;BA;SENHOR DO BONFIM;AUTO POSTO VALE LTDA; 34.119.792/0002-10;RODOVIA LOMANTO JUNIOR KM 102;SN;TERREA;RODOVIARIO;48970-000;ETANOL;01/07/2020;3,49;;R$ / litro;IPIRANGA
NE;BA;SENHOR DO BONFIM;AUTO POSTO VALE LTDA; 34.119.792/0002-10;RODOVIA LOMANTO JUNIOR KM 102;SN;TERREA;RODOVIARIO;48970-000;DIESEL;01/07/2020;3,259;;R$ / litro;IPIRANGA
NE;BA;SENHOR DO BONFIM;AUTO POSTO VALE LTDA; 34.119.792/0002-10;RODOVIA LOMANTO JUNIOR KM 102;SN;TERREA;RODOVIARIO;48970-000;DIESEL S10;01/07/2020;3,299;;R$ / litro;IPIRANGA
NE;BA;SENHOR DO BONFIM;COPRESAM COMERCIO E PRESTACAO DE SERVICOS AGRICOLA MECANIZADA LTDA; 13.834.916/0001-99;RODOVIA LOMANTO JUNIOR;SN;KM    104                 TERREO;CONTORNO;48970-000;GASOLINA;01/07/2020;4,33;3,6833;R$ / litro;BRANCA
NE;BA;SENHOR DO BONFIM;COPRESAM COMERCIO E PRESTACAO DE SERVICOS AGRICOLA MECANIZADA LTDA; 13.834.916/0001-99;RODOVIA LOMANTO JUNIOR;SN;KM    104                 TERREO;CONTORNO;48970-000;ETANOL;01/07/2020;3,35;2,6935;R$ / litro;BRANCA
NE;BA;SENHOR DO BONFIM;COPRESAM COMERCIO E PRESTACAO DE SERVICOS AGRICOLA MECANIZADA LTDA; 13.834.916/0001-99;RODOVIA LOMANTO JUNIOR;SN;KM    104                 TERREO;CONTORNO;48970-000;DIESEL;01/07/2020;3,48;2,842;R$ / litro;BRANCA
NE;BA;SENHOR DO BONFIM;COPRESAM COMERCIO E PRESTACAO DE SERVICOS AGRICOLA MECANIZADA LTDA; 13.834.916/0001-99;RODOVIA LOMANTO JUNIOR;SN;KM    104                 TERREO;CONTORNO;48970-000;DIESEL S10;01/07/2020;3,56;2,9504;R$ / litro;BRANCA
NE;BA;SERRINHA;CACUA COMERCIO DE COMBUSTIVEIS LTDA; 06.015.913/0001-68;RUA ANTONIO RODRIGUES NOGUEIRA;97;;CENTRO;48700-000;GASOLINA;01/07/2020;4,299;3,6489;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SERRINHA;CACUA COMERCIO DE COMBUSTIVEIS LTDA; 06.015.913/0001-68;RUA ANTONIO RODRIGUES NOGUEIRA;97;;CENTRO;48700-000;ETANOL;01/07/2020;3,199;2,5543;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SERRINHA;PSLL - COMERCIO DE DERIVADOS DE PETROLEO LTDA.; 01.016.321/0001-47;RUA LOMANTO JUNIOR;1069;;MARGEM BR 116;48700-000;GASOLINA;01/07/2020;4,28;3,7619;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SERRINHA;PSLL - COMERCIO DE DERIVADOS DE PETROLEO LTDA.; 01.016.321/0001-47;RUA LOMANTO JUNIOR;1069;;MARGEM BR 116;48700-000;ETANOL;01/07/2020;3,29;2,6291;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SERRINHA;PSLL - COMERCIO DE DERIVADOS DE PETROLEO LTDA.; 01.016.321/0001-47;RUA LOMANTO JUNIOR;1069;;MARGEM BR 116;48700-000;DIESEL;01/07/2020;3,35;2,8172;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SERRINHA;PSLL - COMERCIO DE DERIVADOS DE PETROLEO LTDA.; 01.016.321/0001-47;RUA LOMANTO JUNIOR;1069;;MARGEM BR 116;48700-000;DIESEL S10;01/07/2020;3,39;2,8619;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SERRINHA;JOSE MARCONE ALVES DE QUEIROZ ME; 73.577.405/0001-60;RUA SANTA ROSA;165;;CENTRO BARROCAS;48700-000;ETANOL;01/07/2020;3,159;;R$ / litro;BRANCA
NE;BA;SERRINHA;JOSE MARCONE ALVES DE QUEIROZ ME; 73.577.405/0001-60;RUA SANTA ROSA;165;;CENTRO BARROCAS;48700-000;DIESEL;01/07/2020;3,118;;R$ / litro;BRANCA
NE;BA;SERRINHA;POSTO GUANABARA LTDA; 14.006.175/0001-10;AVENIDA LOMANTO JUNIOR;S/N;;ROD BR 116;48700-000;GASOLINA;01/07/2020;4,28;3,66;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SERRINHA;POSTO GUANABARA LTDA; 14.006.175/0001-10;AVENIDA LOMANTO JUNIOR;S/N;;ROD BR 116;48700-000;ETANOL;01/07/2020;3,29;2,63;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SERRINHA;POSTO GUANABARA LTDA; 14.006.175/0001-10;AVENIDA LOMANTO JUNIOR;S/N;;ROD BR 116;48700-000;DIESEL S10;01/07/2020;3,13;2,91;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SIMOES FILHO;ALG DERIVADOS DE PETROLEO LTDA; 09.359.527/0001-81;RODOVIA BA 093;S/N;KM    11,5;PALMARES;43700-000;GASOLINA;01/07/2020;4,099;3,7523;R$ / litro;RAIZEN
NE;BA;SIMOES FILHO;ALG DERIVADOS DE PETROLEO LTDA; 09.359.527/0001-81;RODOVIA BA 093;S/N;KM    11,5;PALMARES;43700-000;ETANOL;01/07/2020;3,299;2,712;R$ / litro;RAIZEN
NE;BA;SIMOES FILHO;ALG DERIVADOS DE PETROLEO LTDA; 09.359.527/0001-81;RODOVIA BA 093;S/N;KM    11,5;PALMARES;43700-000;DIESEL;01/07/2020;3,199;2,617;R$ / litro;RAIZEN
NE;BA;SIMOES FILHO;ALG DERIVADOS DE PETROLEO LTDA; 09.359.527/0001-81;RODOVIA BA 093;S/N;KM    11,5;PALMARES;43700-000;DIESEL S10;01/07/2020;3,279;2,836;R$ / litro;RAIZEN
NE;BA;SIMOES FILHO;CORESFIL COMERCIO REVENDEDOR DE COMBUSTIVEIS LTDA; 13.018.536/0001-86;RUA PADRE EMILE FELIX WAGNER;161;;CENTRO;43700-000;GASOLINA;01/07/2020;4,25;3,74;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SIMOES FILHO;CORESFIL COMERCIO REVENDEDOR DE COMBUSTIVEIS LTDA; 13.018.536/0001-86;RUA PADRE EMILE FELIX WAGNER;161;;CENTRO;43700-000;ETANOL;01/07/2020;3,25;2,71;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SIMOES FILHO;CORESFIL COMERCIO REVENDEDOR DE COMBUSTIVEIS LTDA; 13.018.536/0001-86;RUA PADRE EMILE FELIX WAGNER;161;;CENTRO;43700-000;DIESEL;01/07/2020;3,25;2,63;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SIMOES FILHO;COMERCIAL PARAKY DE COMBUSTIVEIS LTDA.; 02.988.538/0001-81;RODOVIA BA. 093, KM 01;S/N;;SEDE;43700-000;GASOLINA;01/07/2020;4,259;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SIMOES FILHO;COMERCIAL PARAKY DE COMBUSTIVEIS LTDA.; 02.988.538/0001-81;RODOVIA BA. 093, KM 01;S/N;;SEDE;43700-000;ETANOL;01/07/2020;3,289;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SIMOES FILHO;COMERCIAL PARAKY DE COMBUSTIVEIS LTDA.; 02.988.538/0001-81;RODOVIA BA. 093, KM 01;S/N;;SEDE;43700-000;DIESEL;01/07/2020;3,089;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SIMOES FILHO;COMERCIAL PARAKY DE COMBUSTIVEIS LTDA.; 02.988.538/0001-81;RODOVIA BA. 093, KM 01;S/N;;SEDE;43700-000;DIESEL S10;01/07/2020;3,189;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SIMOES FILHO;COMERCIAL PARAKY DE COMBUSTIVEIS LTDA.; 02.988.538/0001-81;RODOVIA BA. 093, KM 01;S/N;;SEDE;43700-000;GNV;01/07/2020;2,799;;R$ / m³;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SIMOES FILHO;HP COMERCIO E DERIVADOS DE PETROLEO LTDA; 02.818.012/0005-87;RODOVIA BR 324;S/N;KM 14;SEDE;43700-000;GASOLINA;01/07/2020;4,21;3,55;R$ / litro;BRANCA
NE;BA;SIMOES FILHO;HP COMERCIO E DERIVADOS DE PETROLEO LTDA; 02.818.012/0005-87;RODOVIA BR 324;S/N;KM 14;SEDE;43700-000;ETANOL;01/07/2020;3,21;2,59;R$ / litro;BRANCA
NE;BA;SIMOES FILHO;HP COMERCIO E DERIVADOS DE PETROLEO LTDA; 02.818.012/0005-87;RODOVIA BR 324;S/N;KM 14;SEDE;43700-000;DIESEL;01/07/2020;3,02;2,72;R$ / litro;BRANCA
NE;BA;SIMOES FILHO;HP COMERCIO E DERIVADOS DE PETROLEO LTDA; 02.818.012/0005-87;RODOVIA BR 324;S/N;KM 14;SEDE;43700-000;DIESEL S10;01/07/2020;3,12;2,81;R$ / litro;BRANCA
NE;BA;TEIXEIRA DE FREITAS;AUTO POSTO CARAIPE - EIRELI; 02.707.942/0001-30;AVENIDA SAO PAULO;150;;JARDIM CARAIPE;45990-710;GASOLINA;01/07/2020;4,2;;R$ / litro;BRANCA
NE;BA;TEIXEIRA DE FREITAS;AUTO POSTO CARAIPE - EIRELI; 02.707.942/0001-30;AVENIDA SAO PAULO;150;;JARDIM CARAIPE;45990-710;ETANOL;01/07/2020;3,149;;R$ / litro;BRANCA
NE;BA;TEIXEIRA DE FREITAS;AUTO POSTO CARAIPE - EIRELI; 02.707.942/0001-30;AVENIDA SAO PAULO;150;;JARDIM CARAIPE;45990-710;DIESEL S10;01/07/2020;3,259;;R$ / litro;BRANCA
NE;BA;TEIXEIRA DE FREITAS;AUTO POSTO SKALLA DERIVADOS DE PETROLEO EIRELI; 96.826.375/0001-84;AVENIDA PRESIDENTE GETULIO VARGAS;1793;TERREO;MONTE CASTELO;45996-137;GASOLINA;01/07/2020;4,298;;R$ / litro;BRANCA
NE;BA;TEIXEIRA DE FREITAS;AUTO POSTO SKALLA DERIVADOS DE PETROLEO EIRELI; 96.826.375/0001-84;AVENIDA PRESIDENTE GETULIO VARGAS;1793;TERREO;MONTE CASTELO;45996-137;ETANOL;01/07/2020;3,149;;R$ / litro;BRANCA
NE;BA;TEIXEIRA DE FREITAS;AUTO POSTO SKALLA DERIVADOS DE PETROLEO EIRELI; 96.826.375/0001-84;AVENIDA PRESIDENTE GETULIO VARGAS;1793;TERREO;MONTE CASTELO;45996-137;DIESEL;01/07/2020;3,148;;R$ / litro;BRANCA
NE;BA;TEIXEIRA DE FREITAS;AUTO POSTO SKALLA DERIVADOS DE PETROLEO EIRELI; 96.826.375/0001-84;AVENIDA PRESIDENTE GETULIO VARGAS;1793;TERREO;MONTE CASTELO;45996-137;DIESEL S10;01/07/2020;3,178;;R$ / litro;BRANCA
NE;BA;TEIXEIRA DE FREITAS;AUTO POSTO PIONEIRO LTDA; 34.400.580/0001-26;AVENIDA PRES. GETULIO VARGAS;4881;KM 860;PIONEIRO;45995-000;GASOLINA;01/07/2020;4,098;;R$ / litro;RAIZEN
NE;BA;TEIXEIRA DE FREITAS;AUTO POSTO PIONEIRO LTDA; 34.400.580/0001-26;AVENIDA PRES. GETULIO VARGAS;4881;KM 860;PIONEIRO;45995-000;ETANOL;01/07/2020;3,38;;R$ / litro;RAIZEN
NE;BA;TEIXEIRA DE FREITAS;AUTO POSTO PIONEIRO LTDA; 34.400.580/0001-26;AVENIDA PRES. GETULIO VARGAS;4881;KM 860;PIONEIRO;45995-000;DIESEL;01/07/2020;3,268;;R$ / litro;RAIZEN
NE;BA;TEIXEIRA DE FREITAS;AUTO POSTO PIONEIRO LTDA; 34.400.580/0001-26;AVENIDA PRES. GETULIO VARGAS;4881;KM 860;PIONEIRO;45995-000;DIESEL S10;01/07/2020;3,298;;R$ / litro;RAIZEN
NE;BA;TEIXEIRA DE FREITAS;POMAL POSTO MALACARNE LTDA; 13.540.992/0001-91;RODOVIA BR 101;S/N;KM 884;SEDE;45995-000;GASOLINA;01/07/2020;4,099;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;TEIXEIRA DE FREITAS;POMAL POSTO MALACARNE LTDA; 13.540.992/0001-91;RODOVIA BR 101;S/N;KM 884;SEDE;45995-000;ETANOL;01/07/2020;2,999;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;TEIXEIRA DE FREITAS;POMAL POSTO MALACARNE LTDA; 13.540.992/0001-91;RODOVIA BR 101;S/N;KM 884;SEDE;45995-000;DIESEL;01/07/2020;2,999;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;TEIXEIRA DE FREITAS;POMAL POSTO MALACARNE LTDA; 13.540.992/0001-91;RODOVIA BR 101;S/N;KM 884;SEDE;45995-000;DIESEL S10;01/07/2020;3,099;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;CAUCAIA;AUTO POSTO PORTUGAL LTDA; 08.454.759/0001-56;AVENIDA TABUBA CUMBUCO;S/N;QD 6 2A ETAPA;CUMBUCO;61600-960;GASOLINA;01/07/2020;4,099;;R$ / litro;RAIZEN
NE;CE;CAUCAIA;AUTO POSTO PORTUGAL LTDA; 08.454.759/0001-56;AVENIDA TABUBA CUMBUCO;S/N;QD 6 2A ETAPA;CUMBUCO;61600-960;ETANOL;01/07/2020;3,699;;R$ / litro;RAIZEN
NE;CE;CAUCAIA;AUTO POSTO PORTUGAL LTDA; 08.454.759/0001-56;AVENIDA TABUBA CUMBUCO;S/N;QD 6 2A ETAPA;CUMBUCO;61600-960;DIESEL S10;01/07/2020;3,399;;R$ / litro;RAIZEN
NE;CE;CAUCAIA;POSTO MELO LTDA - EPP; 04.261.926/0001-91; BR 020;SN;KM 667;LOT. PARQUE POTIRA;61605-600;GASOLINA;01/07/2020;4,159;;R$ / litro;RAIZEN
NE;CE;CAUCAIA;POSTO MELO LTDA - EPP; 04.261.926/0001-91; BR 020;SN;KM 667;LOT. PARQUE POTIRA;61605-600;ETANOL;01/07/2020;3,599;;R$ / litro;RAIZEN
NE;CE;CAUCAIA;POSTO MELO LTDA - EPP; 04.261.926/0001-91; BR 020;SN;KM 667;LOT. PARQUE POTIRA;61605-600;DIESEL S10;01/07/2020;3,299;;R$ / litro;RAIZEN
NE;CE;CAUCAIA;POSTO NEVES E VIANA LTDA; 04.327.828/0002-90;RODOVIA BR 222 - KM 08;2590;;PARQUE SOLEDADE;62665-000;GASOLINA;01/07/2020;4,07;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;CAUCAIA;POSTO NEVES E VIANA LTDA; 04.327.828/0002-90;RODOVIA BR 222 - KM 08;2590;;PARQUE SOLEDADE;62665-000;ETANOL;01/07/2020;3,55;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;CAUCAIA;POSTO NEVES E VIANA LTDA; 04.327.828/0002-90;RODOVIA BR 222 - KM 08;2590;;PARQUE SOLEDADE;62665-000;DIESEL S10;01/07/2020;3,24;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;CAUCAIA;M M COMERCIO VAREJISTA DE COMBUSTIVEIS EIRELI; 02.333.098/0001-24;RUA ULISSES GUIMARAES;S/N;;IPARANA;61604-150;GASOLINA;01/07/2020;4,099;;R$ / litro;RAIZEN
NE;CE;CAUCAIA;M M COMERCIO VAREJISTA DE COMBUSTIVEIS EIRELI; 02.333.098/0001-24;RUA ULISSES GUIMARAES;S/N;;IPARANA;61604-150;ETANOL;01/07/2020;3,499;;R$ / litro;RAIZEN
NE;CE;CAUCAIA;M M COMERCIO VAREJISTA DE COMBUSTIVEIS EIRELI; 02.333.098/0001-24;RUA ULISSES GUIMARAES;S/N;;IPARANA;61604-150;DIESEL S10;01/07/2020;3,399;;R$ / litro;RAIZEN
NE;CE;CAUCAIA;CERAPELES DERIVADOS DE PETROLEO LTDA; 12.215.216/0001-53;RODOVIA BR 222;;KM 06;TABAPUA;61605-600;GASOLINA;01/07/2020;3,999;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;CAUCAIA;CERAPELES DERIVADOS DE PETROLEO LTDA; 12.215.216/0001-53;RODOVIA BR 222;;KM 06;TABAPUA;61605-600;ETANOL;01/07/2020;3,39;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;CAUCAIA;CERAPELES DERIVADOS DE PETROLEO LTDA; 12.215.216/0001-53;RODOVIA BR 222;;KM 06;TABAPUA;61605-600;DIESEL S10;01/07/2020;3,199;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;CAUCAIA;COMERCIAL JOAO FERREIRA PETROLEO LTDA; 41.414.822/0002-87;RODOVIA BR 222;SN;KM 05 POSTO;;61605-600;GASOLINA;01/07/2020;4,09;;R$ / litro;IPIRANGA
NE;CE;CAUCAIA;COMERCIAL JOAO FERREIRA PETROLEO LTDA; 41.414.822/0002-87;RODOVIA BR 222;SN;KM 05 POSTO;;61605-600;ETANOL;01/07/2020;3,45;;R$ / litro;IPIRANGA
NE;CE;CAUCAIA;COMERCIAL JOAO FERREIRA PETROLEO LTDA; 41.414.822/0002-87;RODOVIA BR 222;SN;KM 05 POSTO;;61605-600;DIESEL S10;01/07/2020;3,15;;R$ / litro;IPIRANGA
NE;CE;CAUCAIA;B S PETROLEO LTDA; 35.055.730/0001-74;RODOVIA BR-222;SN;KM    04;TABAPUA;61635-365;GASOLINA;01/07/2020;4,06;;R$ / litro;BRANCA
NE;CE;CAUCAIA;B S PETROLEO LTDA; 35.055.730/0001-74;RODOVIA BR-222;SN;KM    04;TABAPUA;61635-365;ETANOL;01/07/2020;3,32;;R$ / litro;BRANCA
NE;CE;CAUCAIA;B S PETROLEO LTDA; 35.055.730/0001-74;RODOVIA BR-222;SN;KM    04;TABAPUA;61635-365;DIESEL S10;01/07/2020;3,19;;R$ / litro;BRANCA
NE;CE;CAUCAIA;ALVES HOLANDA COMBUSTIVEIS EIRELI; 06.958.540/0001-69;ESTRADA BR 020;S/N;KM 408;TABAPUA;61605-600;GASOLINA;01/07/2020;3,97;;R$ / litro;RAIZEN
NE;CE;CAUCAIA;ALVES HOLANDA COMBUSTIVEIS EIRELI; 06.958.540/0001-69;ESTRADA BR 020;S/N;KM 408;TABAPUA;61605-600;ETANOL;01/07/2020;3,399;;R$ / litro;RAIZEN
NE;CE;CAUCAIA;ALVES HOLANDA COMBUSTIVEIS EIRELI; 06.958.540/0001-69;ESTRADA BR 020;S/N;KM 408;TABAPUA;61605-600;DIESEL S10;01/07/2020;3,17;;R$ / litro;RAIZEN
NE;CE;CAUCAIA;E. G. COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA; 05.330.700/0001-68;BR 222;S/N;KM 01;ZONA RURAL;61616-000;GASOLINA;01/07/2020;3,979;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;CAUCAIA;E. G. COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA; 05.330.700/0001-68;BR 222;S/N;KM 01;ZONA RURAL;61616-000;ETANOL;01/07/2020;3,499;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;CAUCAIA;E. G. COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA; 05.330.700/0001-68;BR 222;S/N;KM 01;ZONA RURAL;61616-000;DIESEL S10;01/07/2020;3,199;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;CAUCAIA;FVIANA-COMERCIO E DERIVADOS DE PETROLEO LTDA; 05.206.895/0001-39;RODOVIA SOL POENTE;S/N;KM 13 - FAZENDA GARROTE;GARROTE;61680-992;GASOLINA;01/07/2020;3,999;;R$ / litro;BRANCA
NE;CE;CAUCAIA;FVIANA-COMERCIO E DERIVADOS DE PETROLEO LTDA; 05.206.895/0001-39;RODOVIA SOL POENTE;S/N;KM 13 - FAZENDA GARROTE;GARROTE;61680-992;ETANOL;01/07/2020;3,339;;R$ / litro;BRANCA
NE;CE;CAUCAIA;FVIANA-COMERCIO E DERIVADOS DE PETROLEO LTDA; 05.206.895/0001-39;RODOVIA SOL POENTE;S/N;KM 13 - FAZENDA GARROTE;GARROTE;61680-992;DIESEL S10;01/07/2020;3,199;;R$ / litro;BRANCA
NE;CE;CAUCAIA;POSTO NEVES E VIANA LTDA; 04.327.828/0001-00;RODOVIA BR 222;S/N;KM 09;PARQUE SOLEDADE;61605-600;GASOLINA;01/07/2020;4,09;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;CAUCAIA;POSTO NEVES E VIANA LTDA; 04.327.828/0001-00;RODOVIA BR 222;S/N;KM 09;PARQUE SOLEDADE;61605-600;ETANOL;01/07/2020;3,39;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;CAUCAIA;POSTO NEVES E VIANA LTDA; 04.327.828/0001-00;RODOVIA BR 222;S/N;KM 09;PARQUE SOLEDADE;61605-600;DIESEL S10;01/07/2020;3,24;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;CAUCAIA;POSTO NEVES E VIANA LTDA; 04.327.828/0001-00;RODOVIA BR 222;S/N;KM 09;PARQUE SOLEDADE;61605-600;GNV;01/07/2020;3,79;;R$ / m³;PETROBRAS DISTRIBUIDORA S.A.
NE;CE;CAUCAIA;ROTA DO SOL COMERCIAL DE PETROLEO LTDA; 03.101.084/0001-48;RODOVIA ESTRUTURANTE-CE 085;2878;;MESTRE ANTONIO;61623-600;GASOLINA;01/07/2020;4,099;;R$ / litro;IPIRANGA
NE;CE;CAUCAIA;ROTA DO SOL COMERCIAL DE PETROLEO LTDA; 03.101.084/0001-48;RODOVIA ESTRUTURANTE-CE 085;2878;;MESTRE ANTONIO;61623-600;ETANOL;01/07/2020;3,689;;R$ / litro;IPIRANGA
NE;CE;CAUCAIA;ROTA DO SOL COMERCIAL DE PETROLEO LTDA; 03.101.084/0001-48;RODOVIA ESTRUTURANTE-CE 085;2878;;MESTRE ANTONIO;61623-600;DIESEL S10;01/07/2020;3,409;;R$ / litro;IPIRANGA
